貸借取引対象銘柄一覧,20251219,,,,,,,,,
貸借申込日,コード,銘柄名,貸借銘柄区分（東証）,貸借銘柄区分（ＣＸＪ）,貸借銘柄区分（ＪＮＸ）,貸借銘柄区分（ＯＤＸ）,貸借銘柄区分（ＪＡＸ）,貸借銘柄区分（名証）,貸借銘柄区分（福証）,貸借銘柄区分（札証）
20251222,7625,グローバルダイニング,1,2,2,2,2,0,0,0
20251222,7628,オーハシテクニカ,1,2,2,2,2,0,0,0
20251222,7630,壱番屋,1,1,1,1,1,1,0,0
20251222,7634,星医療酸器,2,2,2,2,2,0,0,0
20251222,7635,杉田エース,2,2,2,2,2,0,0,0
20251222,7636,ハンズマン,2,2,2,2,2,0,0,0
20251222,7637,白銅,1,2,2,2,2,0,0,0
20251222,7638,ＮＥＷ　ＡＲＴ,1,2,2,2,2,0,0,0
20251222,7640,トップカルチャー,1,2,2,2,2,0,0,0
20251222,7643,ダイイチ,2,2,2,2,2,0,0,2
20251222,7646,ＰＬＡＮＴ,2,2,2,2,2,0,0,0
20251222,7649,スギホールディングス,1,1,1,1,1,1,0,0
20251222,7670,オーウエル,2,2,2,2,2,0,0,0
20251222,7673,ダイコー通産,2,2,2,2,2,0,0,0
20251222,7674,ＮＡＴＴＹＨＤ,2,2,2,2,2,0,0,0
20251222,7675,セントラルフォレスト,0,0,0,0,0,2,0,0
20251222,7677,ヤシマキザイ,2,2,2,2,2,0,0,0
20251222,7678,あさくま,1,2,2,2,2,0,0,0
20251222,7679,薬王堂ＨＤ,1,1,1,1,1,0,0,0
20251222,7681,レオクラン,2,2,2,2,2,0,0,0
20251222,7682,浜木綿,2,2,2,2,2,2,0,0
20251222,7683,ダブルエー,2,2,2,2,2,0,0,0
20251222,7685,ＢＵＹＳＥＬＬ,2,2,2,2,2,0,0,0
20251222,7686,ひとまいる,1,2,2,2,2,0,0,0
20251222,7687,ミクリード,2,2,2,2,2,0,0,0
20251222,7689,コパ,2,2,2,2,2,0,0,0
20251222,7692,アースインフィニティ,2,2,2,2,2,0,0,0
20251222,7694,いつも,2,2,2,2,2,0,0,0
20251222,7695,交換できるくん,2,2,2,2,2,0,0,0
20251222,7698,アイスコ,2,2,2,2,2,0,0,0
20251222,7699,ＯＰＳ,2,2,0,0,0,0,0,0
20251222,7701,島津製作所,1,1,1,1,1,0,0,0
20251222,7702,ジェイ・エム・エス,1,2,2,2,2,0,0,0
20251222,7707,プレシジョンＳＳ,1,2,2,2,2,0,0,0
20251222,7709,クボテック,1,2,2,2,2,0,0,0
20251222,7711,助川電気工業,2,2,2,2,2,0,0,0
20251222,7713,シグマ光機,2,2,2,2,2,0,0,0
20251222,7715,長野計器,1,1,1,1,1,0,0,0
20251222,7716,ナカニシ,1,1,1,1,1,0,0,0
20251222,7717,ブイ・テクノロジー,1,1,1,1,1,0,0,0
20251222,7718,スター精密,1,1,1,1,1,0,0,0
20251222,7719,東京衡機,2,2,2,2,2,0,0,0
20251222,7721,東京計器,1,1,1,1,1,0,0,0
20251222,7722,国際計測器,2,2,2,2,2,0,0,0
20251222,7723,愛知時計電機,1,1,1,1,1,1,0,0
20251222,7725,インターアクション,1,2,2,2,2,0,0,0
20251222,7726,黒田精工,1,2,2,2,2,0,0,0
20251222,7727,オーバル,1,2,2,2,2,0,0,0
20251222,7729,東京精密,1,1,1,1,1,0,0,0
20251222,7730,マニー,1,1,1,1,1,0,0,0
20251222,7731,ニコン,1,1,1,1,1,0,0,0
20251222,7733,オリンパス,1,1,1,1,1,0,0,0
20251222,7734,理研計器,1,1,1,1,1,0,0,0
20251222,7735,ＳＣＲＥＥＮ　ＨＤ,1,1,1,1,1,0,0,0
20251222,7739,キヤノン電子,1,1,1,1,1,0,0,0
20251222,7740,タムロン,1,1,1,1,1,0,0,0
20251222,7741,ＨＯＹＡ,1,1,1,1,1,0,0,0
20251222,7743,シード,1,2,2,2,2,0,0,0
20251222,7744,ノーリツ鋼機,1,1,1,1,1,0,0,0
20251222,7745,Ａ＆ＤホロンＨＤ,1,1,1,1,1,0,0,0
20251222,7746,岡本硝子,1,2,2,2,2,0,0,0
20251222,7747,朝日インテック,1,1,1,1,1,1,0,0
20251222,7749,メディキット,2,2,2,2,2,0,0,0
20251222,7751,キヤノン,1,1,1,1,1,1,1,1
20251222,7752,リコー,1,1,1,1,1,0,0,0
20251222,7760,ＩＭＶ,2,2,2,2,2,0,0,0
20251222,7762,シチズン時計,1,1,1,1,1,0,0,0
20251222,7769,リズム,1,2,2,2,2,0,0,0
20251222,7771,日本精密,2,2,2,2,2,0,0,0
20251222,7774,Ｊ・ＴＥＣ,1,2,2,2,2,0,0,0
20251222,7775,大研医器,2,2,2,2,2,0,0,0
20251222,7776,セルシード,2,2,2,2,2,0,0,0
20251222,7777,スリーディーＭ,2,2,2,2,2,0,0,0
20251222,7779,サイバーダイン,1,1,1,1,1,0,0,0
20251222,7780,メニコン,1,1,1,1,1,1,0,0
20251222,7781,平山ホールディングス,2,2,2,2,2,0,0,0
20251222,7782,シンシア,1,2,2,2,2,0,0,0
20251222,7790,バルコス,0,0,0,0,0,2,0,0
20251222,7791,ドリームベッド,2,2,2,2,2,0,0,0
20251222,7792,コラントッテ,2,2,2,2,2,0,0,0
20251222,7793,イメージ・マジック,2,2,2,2,2,0,0,0
20251222,7794,イーディーピー,2,2,2,2,2,0,0,0
20251222,7795,ＫＹＯＲＩＴＳＵ,1,2,2,2,2,0,0,0
20251222,7800,アミファ,2,2,2,2,2,0,0,0
20251222,7803,ブシロード,1,2,2,2,2,0,0,0
20251222,7804,ビーアンドピー,2,2,2,2,2,0,0,0
20251222,7805,プリントネット,1,2,2,2,2,1,0,0
20251222,7806,ＭＴＧ,1,2,2,2,2,0,0,0
20251222,7807,幸和製作所,2,2,2,2,2,0,0,0
20251222,7808,シー・エス・ランバー,2,2,2,2,2,0,0,0
20251222,7809,壽屋,2,2,2,2,2,0,0,0
20251222,7810,クロスフォー,1,2,2,2,2,0,0,0
20251222,7811,中本パックス,1,2,2,2,2,0,0,0
20251222,7812,クレステック,1,2,2,2,2,0,0,0
20251222,7813,プラッツ,2,2,2,2,2,0,2,0
20251222,7814,日本創発グループ,1,2,2,2,2,0,0,0
20251222,7815,東京ボード工業,2,2,2,2,2,0,0,0
20251222,7817,パラマウントＢＨＤ,1,1,1,1,1,0,0,0
20251222,7818,トランザクション,1,1,1,1,1,0,0,0
20251222,7819,粧美堂,1,2,2,2,2,0,0,0
20251222,7820,ニホンフラッシュ,1,2,2,2,2,0,0,0
20251222,7821,前田工繊,1,1,1,1,1,0,0,0
20251222,7822,永大産業,1,2,2,2,2,0,0,0
20251222,7823,アートネイチャー,1,2,2,2,2,0,0,0
20251222,7826,フルヤ金属,1,2,1,1,1,0,0,0
20251222,7827,オービス,2,2,2,2,2,0,0,0
20251222,7831,ウイルコホールディン,2,2,2,2,2,0,0,0
20251222,7832,バンダイナムコ,1,1,1,1,1,0,0,0
20251222,7833,アイフィスジャパン,1,2,2,2,2,0,0,0
20251222,7836,アビックス,2,2,2,2,2,0,0,0
20251222,7837,アールシーコア,1,2,2,2,2,0,0,0
20251222,7839,ＳＨＯＥＩ,1,1,1,1,1,0,0,0
20251222,7840,フランスベッドＨＤ,1,1,1,1,1,0,0,0
20251222,7841,遠藤製作所,2,2,2,2,2,0,0,0
20251222,7844,マーベラス,1,1,1,1,1,0,0,0
20251222,7846,パイロット,1,1,1,1,1,0,0,0
20251222,7847,グラファイトデザイン,2,2,2,2,2,0,0,0
20251222,7849,スターツ出版,2,2,2,2,2,0,0,0
20251222,7850,総合商研,2,2,2,2,2,0,0,0
20251222,7851,カワセコンピュ,2,2,2,2,2,0,2,0
20251222,7856,萩原工業,1,2,2,2,2,0,0,0
20251222,7857,セキ,2,2,2,2,2,0,0,0
20251222,7859,アルメディオ,1,2,2,2,2,0,0,0
20251222,7860,エイベックス,1,1,1,1,1,0,0,0
20251222,7863,平賀,2,2,2,2,2,0,0,0
20251222,7864,フジシール,1,1,1,1,1,0,0,0
20251222,7865,ピープル,2,2,2,2,2,0,0,0
20251222,7867,タカラトミー,1,1,1,1,1,0,0,0
20251222,7868,広済堂ＨＤ,1,1,1,1,1,0,0,0
20251222,7870,福島印刷,0,0,0,0,0,2,0,0
20251222,7871,フクビ化学工業,2,2,2,2,2,1,0,0
20251222,7872,エステールＨＤ,2,2,2,2,2,0,0,0
20251222,7874,レック,1,1,1,1,1,0,0,0
20251222,7875,竹田ｉＰ,2,2,2,2,2,2,0,0
20251222,7877,永大化工,2,2,2,2,2,0,0,0
20251222,7878,光・彩,2,2,2,2,2,2,0,0
20251222,7879,ノダ,1,2,2,2,2,0,0,0
20251222,7883,サンメッセ,2,2,2,2,2,0,0,0
20251222,7885,タカノ,1,2,2,2,2,0,0,0
20251222,7886,ヤマトモビＭｆｇ,2,2,2,2,2,0,0,0
20251222,7887,南海プライウッド,2,2,2,2,2,0,0,0
20251222,7888,三光合成,1,2,2,2,2,0,0,0
20251222,7893,プロネクサス,1,1,1,1,1,0,0,0
20251222,7894,丸東産業,0,0,0,0,0,0,2,0
20251222,7896,セブン工業,2,2,2,2,2,1,0,0
20251222,7897,ホクシン,1,2,2,2,2,0,0,0
20251222,7898,ウッドワン,1,2,2,2,2,0,0,0
20251222,7901,マツモト,2,2,2,2,2,0,0,0
20251222,7902,ソノコム,2,2,2,2,2,0,0,0
20251222,7906,ヨネックス,1,1,1,1,1,0,0,0
20251222,7908,きもと,2,2,2,2,2,0,0,0
20251222,7911,ＴＯＰＰＡＮ　ＨＤ,1,1,1,1,1,0,0,0
20251222,7912,大日本印刷,1,1,1,1,1,0,0,0
20251222,7914,共同印刷,1,2,1,1,1,0,0,0
20251222,7915,ＮＩＳＳＨＡ,1,1,1,1,1,0,0,0
20251222,7916,光村印刷,1,2,2,2,2,0,0,0
20251222,7917,ＺＡＣＲＯＳ,1,1,1,1,1,0,0,0
20251222,7918,ヴィアＨＤ,2,2,2,2,2,0,0,0
20251222,7919,野崎印刷紙業,1,2,2,2,2,0,0,0
20251222,7921,ＴＡＫＡＲＡ＆ＣＯ,1,1,1,1,1,0,0,0
20251222,7922,三光産業,2,2,2,2,2,0,0,0
20251222,7923,トーイン,2,2,2,2,2,0,0,0
20251222,7925,前澤化成工業,1,2,2,2,2,0,0,0
20251222,7927,ムトー精工,1,2,2,2,2,0,0,0
20251222,7928,旭化学工業,2,2,2,2,2,2,0,0
20251222,7931,未来工業,1,1,1,1,1,1,0,0
20251222,7932,ニッピ,2,2,2,2,2,0,0,0
20251222,7936,アシックス,1,1,1,1,1,0,0,0
20251222,7937,ツツミ,1,1,1,1,1,0,0,0
20251222,7938,リーガルコーポ,2,2,2,2,2,0,0,0
20251222,7939,研創,2,2,2,2,2,0,0,0
20251222,7940,ウェーブロックＨＤ,2,2,2,2,2,0,0,0
20251222,7942,ジェイ　エス　ピー,1,1,1,1,1,0,0,0
20251222,7943,ニチハ,1,1,1,1,1,1,0,0
20251222,7944,ローランド,1,1,1,1,1,0,0,0
20251222,7946,光陽社,2,2,2,2,2,2,0,0
20251222,7947,エフピコ,1,1,1,1,1,0,0,0
20251222,7949,小松ウオール工業,1,1,1,1,1,0,0,0
20251222,7950,日本デコラックス,0,0,0,0,0,2,0,0
20251222,7951,ヤマハ,1,1,1,1,1,0,0,0
20251222,7952,河合楽器製作所,1,1,1,1,1,0,0,0
20251222,7953,菊水化学工業,2,2,2,2,2,1,0,0
20251222,7955,クリナップ,1,2,2,2,2,0,0,0
20251222,7956,ピジョン,1,1,1,1,1,0,0,0
20251222,7957,フジコピアン,2,2,2,2,2,0,2,0
20251222,7962,キングジム,1,2,2,2,2,0,0,0
20251222,7963,興研,1,2,2,2,2,0,0,0
20251222,7965,象印マホービン,1,1,1,1,1,0,0,0
20251222,7966,リンテック,1,1,1,1,1,0,0,0
20251222,7970,信越ポリマー,1,1,1,1,1,0,0,0
20251222,7971,東リ,1,2,2,2,2,0,0,0
20251222,7972,イトーキ,1,1,1,1,1,0,0,0
20251222,7974,任天堂,1,1,1,1,1,0,0,0
20251222,7975,リヒトラブ,1,2,2,2,2,1,0,0
20251222,7976,三菱鉛筆,1,1,1,1,1,0,0,0
20251222,7979,松風,1,1,1,1,1,0,0,0
20251222,7980,重松製作所,2,2,2,2,2,0,0,0
20251222,7981,タカラスタンダード,1,1,1,1,1,0,0,0
20251222,7983,ミロク,2,2,2,2,2,0,0,0
20251222,7984,コクヨ,1,1,1,1,1,0,0,0
20251222,7985,ネポン,2,2,2,2,2,0,2,0
20251222,7986,日本アイ・エス・ケイ,2,2,2,2,2,0,0,0
20251222,7987,ナカバヤシ,1,2,2,2,2,0,0,0
20251222,7988,ニフコ,1,1,1,1,1,0,0,0
20251222,7989,立川ブラインド工業,1,2,2,2,2,0,0,0
20251222,7990,グローブライド,1,1,1,1,1,0,0,0
20251222,7991,マミヤ・オーピー,1,2,2,2,2,0,0,0
20251222,7992,セーラー万年筆,2,2,2,2,2,0,0,0
20251222,7994,オカムラ,1,1,1,1,1,0,0,0
20251222,7995,バルカー,1,1,1,1,1,0,0,0
20251222,7997,くろがね工作所,2,2,2,2,2,0,0,0
20251222,7999,ＭＵＴＯＨ－ＨＤ,1,2,2,2,2,0,0,0
20251222,8001,伊藤忠商事,1,1,1,1,1,0,0,0
20251222,8002,丸紅,1,1,1,1,1,0,0,0
20251222,8005,スクロール,1,1,1,1,1,0,0,0
20251222,8006,ユアサ・フナショク,1,2,2,2,2,0,0,0
20251222,8007,高島,1,2,2,2,2,0,0,0
20251222,8008,ヨンドシーホールディ,1,1,1,1,1,0,0,0
20251222,8011,三陽商会,1,1,1,1,1,0,0,0
20251222,8012,長瀬産業,1,1,1,1,1,0,0,0
20251222,8013,ナイガイ,1,2,2,2,2,0,0,0
20251222,8014,蝶理,1,1,1,1,1,0,0,0
20251222,8015,豊田通商,1,1,1,1,1,1,0,0
20251222,8016,オンワードＨＤ,1,1,1,1,1,0,0,0
20251222,8018,三共生興,1,1,1,1,1,0,0,0
20251222,8020,兼松,1,1,1,1,1,0,0,0
20251222,8022,美津濃,1,1,1,1,1,0,0,0
20251222,8023,ＤＡＩＫＯＸＴ,1,2,2,2,2,0,0,0
20251222,8025,ツカモトコーポ,2,2,2,2,2,0,0,0
20251222,8029,ルックＨＤ,1,2,2,2,2,0,0,0
20251222,8030,中央魚類,1,2,2,2,2,0,0,0
20251222,8031,三井物産,1,1,1,1,1,1,1,1
20251222,8032,日本紙パルプ商事,1,1,1,1,1,0,0,0
20251222,8035,東京エレクトロン,1,1,1,1,1,0,0,0
20251222,8037,カメイ,1,1,1,1,1,0,0,0
20251222,8039,築地魚市場,1,2,2,2,2,0,0,0
20251222,8040,東京ソワール,2,2,2,2,2,0,0,0
20251222,8041,ＯＵＧＨＤ,1,2,2,2,2,0,0,0
20251222,8043,スターゼン,1,1,1,1,1,0,0,0
20251222,8045,横浜丸魚,2,2,2,2,2,0,0,0
20251222,8046,丸藤シートパイル,1,2,2,2,2,0,0,0
20251222,8050,セイコーグループ,1,1,1,1,1,0,0,0
20251222,8051,山善,1,1,1,1,1,0,0,0
20251222,8052,椿本興業,1,1,1,1,1,0,0,0
20251222,8053,住友商事,1,1,1,1,1,0,0,0
20251222,8056,ＢＩＰＲＯＧＹ,1,1,1,1,1,0,0,0
20251222,8057,内田洋行,1,1,1,1,1,0,0,0
20251222,8058,三菱商事,1,1,1,1,1,0,0,0
20251222,8059,第一実業,1,1,1,1,1,0,0,0
20251222,8060,キヤノンＭＪ,1,1,1,1,1,0,0,0
20251222,8061,西華産業,1,1,1,1,1,0,0,0
20251222,8065,佐藤商事,1,2,2,2,2,0,0,0
20251222,8066,三谷商事,1,1,1,1,1,0,0,0
20251222,8070,東京産業,1,2,2,2,2,0,0,0
20251222,8071,東海エレクトロニクス,0,0,0,0,0,2,0,0
20251222,8074,ユアサ商事,1,1,1,1,1,0,0,0
20251222,8075,神鋼商事,1,1,1,1,1,0,0,0
20251222,8076,カノークス,1,2,2,2,2,1,0,0
20251222,8077,トルク,1,2,2,2,2,0,0,0
20251222,8078,阪和興業,1,1,1,1,1,0,0,0
20251222,8079,正栄食品工業,1,1,1,1,1,0,0,0
20251222,8081,カナデン,2,2,2,2,2,0,0,0
20251222,8084,ＲＹＯＤＥＮ,1,1,1,1,1,0,0,0
20251222,8085,ナラサキ産業,2,2,2,2,2,0,0,1
20251222,8086,ニプロ,1,1,1,1,1,0,0,0
20251222,8088,岩谷産業,1,1,1,1,1,0,0,0
20251222,8089,ナイス,1,2,2,2,2,0,0,0
20251222,8091,ニチモウ,1,2,2,2,2,0,0,0
20251222,8093,極東貿易,1,2,2,2,2,0,0,0
20251222,8095,アステナＨＤ,1,2,2,2,2,0,0,0
20251222,8097,三愛オブリ,1,1,1,1,1,0,0,0
20251222,8098,稲畑産業,1,1,1,1,1,0,0,0
20251222,8101,ＧＳＩクレオス,1,2,2,2,2,0,0,0
20251222,8103,明和産業,1,1,1,1,1,0,0,0
20251222,8104,クワザワＨＤ,2,2,2,2,2,0,0,2
20251222,8105,ＢｉｔｃｏｉｎＪＰＮ,2,2,2,2,2,0,0,0
20251222,8107,キムラタン,1,2,2,2,2,0,0,0
20251222,8111,ゴールドウィン,1,1,1,1,1,0,0,0
20251222,8113,ユニ・チャーム,1,1,1,1,1,0,0,0
20251222,8115,ムーンバット,1,2,2,2,2,0,0,0
20251222,8117,中央自動車工業,1,1,1,1,1,0,0,0
20251222,8118,キング,1,2,2,2,2,0,0,0
20251222,8119,三栄コーポレーション,2,2,2,2,2,0,0,0
20251222,8123,川辺,2,2,2,2,2,0,0,0
20251222,8125,ワキタ,1,1,1,1,1,0,0,0
20251222,8127,ヤマトインタ,1,2,2,2,2,0,0,0
20251222,8129,東邦ホールディングス,1,1,1,1,1,0,0,0
20251222,8130,サンゲツ,1,1,1,1,1,1,0,0
20251222,8131,ミツウロコＧＨＤ,1,1,1,1,1,0,0,0
20251222,8132,シナネンＨＤ,1,1,1,1,1,0,0,0
20251222,8133,伊藤忠エネクス,1,1,1,1,1,0,0,0
20251222,8135,ゼット,2,2,2,2,2,0,0,0
20251222,8136,サンリオ,1,1,1,1,1,0,0,0
20251222,8137,サンワテクノス,1,1,1,1,1,0,0,0
20251222,8138,三京化成,2,2,2,2,2,0,0,0
20251222,8139,ナガホリ,1,2,2,2,2,0,0,0
20251222,8141,新光商事,1,1,1,1,1,0,0,0
20251222,8142,トーホー,1,1,1,1,1,0,0,0
20251222,8143,ラピーヌ,2,2,2,2,2,0,0,0
20251222,8144,デンキョーグループ,2,2,2,2,2,0,0,0
20251222,8145,中部水産,0,0,0,0,0,1,0,0
20251222,8147,トミタ,2,2,2,2,2,0,0,0
20251222,8150,三信電気,1,1,1,1,1,0,0,0
20251222,8151,東陽テクニカ,1,1,1,1,1,0,0,0
20251222,8152,ソマール,2,2,2,2,2,0,0,0
20251222,8153,モスフードサービス,1,1,1,1,1,0,0,0
20251222,8154,加賀電子,1,1,1,1,1,0,0,0
20251222,8157,都築電気,1,2,1,1,1,0,0,0
20251222,8158,ソーダニッカ,1,2,2,2,2,0,0,0
20251222,8159,立花エレテック,1,1,1,1,1,0,0,0
20251222,8160,木曽路,1,1,1,1,1,1,0,0
20251222,8163,ＳＲＳＨＤ,1,1,1,1,1,0,0,0
20251222,8165,千趣会,1,2,2,2,2,0,0,0
20251222,8166,タカキュー,2,2,2,2,2,0,0,0
20251222,8167,リテールパートナーズ,1,1,1,1,1,0,0,0
20251222,8173,上新電機,1,1,1,1,1,0,0,0
20251222,8174,日本瓦斯,1,1,1,1,1,0,0,0
20251222,8179,ロイヤルＨＤ,1,1,1,1,1,0,1,0
20251222,8181,東天紅,2,2,2,2,2,0,0,0
20251222,8185,チヨダ,1,1,1,1,1,0,0,0
20251222,8190,ヤマナカ,0,0,0,0,0,2,0,0
20251222,8194,ライフコーポ,1,1,1,1,1,0,0,0
20251222,8198,マックスバリュ東海,2,2,2,2,2,0,0,0
20251222,8200,リンガーハット,1,1,1,1,1,0,1,0
20251222,8202,ラオックスＨＤ,1,2,2,2,2,0,0,0
20251222,8203,ＭｒＭａｘＨＤ,1,2,2,2,2,0,1,0
20251222,8207,テンアライド,2,2,2,2,2,0,0,0
20251222,8214,ＡＯＫＩＨＤ,1,1,1,1,1,0,0,0
20251222,8217,オークワ,1,1,1,1,1,0,0,0
20251222,8218,コメリ,1,1,1,1,1,0,0,0
20251222,8219,青山商事,1,1,1,1,1,0,0,0
20251222,8225,タカチホ,2,2,2,2,2,2,0,0
20251222,8226,理経,2,2,2,2,2,0,0,0
20251222,8227,しまむら,1,1,1,1,1,0,0,0
20251222,8228,マルイチ産商,0,0,0,0,0,1,0,0
20251222,8230,はせがわ,1,2,2,2,2,0,1,0
20251222,8233,高島屋,1,1,1,1,1,0,0,0
20251222,8237,松屋,1,1,1,1,1,0,0,0
20251222,8242,Ｈ２Ｏリテイリング,1,1,1,1,1,0,0,0
20251222,8244,近鉄百貨店,1,1,1,1,1,0,0,0
20251222,8247,大和,2,2,2,2,2,0,0,0
20251222,8252,丸井グループ,1,1,1,1,1,0,0,0
20251222,8253,クレディセゾン,1,1,1,1,1,0,0,0
20251222,8254,さいか屋,1,2,2,2,2,0,0,0
20251222,8255,アクシアル　リテ,1,1,1,1,1,0,0,0
20251222,8260,井筒屋,1,2,2,2,2,0,1,0
20251222,8267,イオン,1,1,1,1,1,0,0,0
20251222,8273,イズミ,1,1,1,1,1,0,0,0
20251222,8275,フォーバル,1,2,2,2,2,0,0,0
20251222,8276,平和堂,1,1,1,1,1,0,0,0
20251222,8278,フジ,1,1,1,1,1,0,0,0
20251222,8281,ゼビオＨＤ,1,1,1,1,1,0,0,0
20251222,8282,ケーズホールディング,1,1,1,1,1,0,0,0
20251222,8283,ＰＡＬＴＡＣ,1,1,1,1,1,0,0,0
20251222,8285,三谷産業,1,2,2,2,2,1,0,0
20251222,8289,Ｏｌｙｍｐｉｃグルー,1,2,2,2,2,0,0,0
20251222,8291,日産東京販売ＨＤ,1,1,1,1,1,0,0,0
20251222,8303,ＳＢＩ新生銀行,2,0,2,2,2,0,0,0
20251222,8304,あおぞら銀行,1,1,1,1,1,0,0,0
20251222,8306,三菱ＵＦＪＦＧ,1,1,1,1,1,1,0,0
20251222,8308,りそなＨＤ,1,1,1,1,1,0,0,0
20251222,8309,三井住友トラストＧ,1,1,1,1,1,1,0,0
20251222,8316,三井住友ＦＧ,1,1,1,1,1,1,0,0
20251222,8331,千葉銀行,1,1,1,1,1,0,0,0
20251222,8334,群馬銀行,1,1,1,1,1,0,0,0
20251222,8336,武蔵野銀行,1,1,1,1,1,0,0,0
20251222,8337,千葉興業銀行,1,1,1,1,1,0,0,0
20251222,8338,筑波銀行,1,1,1,1,1,0,0,0
20251222,8341,七十七銀行,1,1,1,1,1,0,0,1
20251222,8343,秋田銀行,1,1,1,1,1,0,0,0
20251222,8344,山形銀行,1,1,1,1,1,0,0,0
20251222,8345,岩手銀行,1,1,1,1,1,0,0,0
20251222,8346,東邦銀行,1,1,1,1,1,0,0,0
20251222,8349,東北銀行,1,2,2,2,2,0,0,0
20251222,8354,ふくおかＦＧ,1,1,1,1,1,0,1,0
20251222,8358,スルガ銀行,1,1,1,1,1,0,0,0
20251222,8359,八十二銀行,1,1,1,1,1,0,0,0
20251222,8360,山梨中央銀行,1,1,1,1,1,0,0,0
20251222,8361,大垣共立銀行,1,1,1,1,1,1,0,0
20251222,8362,福井銀行,1,1,1,1,1,0,0,0
20251222,8364,清水銀行,1,2,2,2,2,0,0,0
20251222,8365,富山銀行,1,2,2,2,2,0,0,0
20251222,8366,滋賀銀行,1,1,1,1,1,0,0,0
20251222,8367,南都銀行,1,1,1,1,1,0,0,0
20251222,8368,百五銀行,1,1,1,1,1,1,0,0
20251222,8370,紀陽銀行,1,1,1,1,1,0,0,0
20251222,8377,ほくほくＦＧ,1,1,1,1,1,0,0,1
20251222,8381,山陰合同銀行,1,1,1,1,1,0,0,0
20251222,8383,鳥取銀行,1,2,2,2,2,0,0,0
20251222,8386,百十四銀行,1,1,1,1,1,0,0,0
20251222,8387,四国銀行,1,1,1,1,1,0,0,0
20251222,8388,阿波銀行,1,1,1,1,1,0,0,0
20251222,8392,大分銀行,1,1,1,1,1,0,1,0
20251222,8393,宮崎銀行,1,1,1,1,1,0,1,0
20251222,8395,佐賀銀行,1,1,1,1,1,0,1,0
20251222,8398,筑邦銀行,0,0,0,0,0,0,1,0
20251222,8399,琉球銀行,1,1,1,1,1,0,1,0
20251222,8410,セブン銀行,1,1,1,1,1,0,0,0
20251222,8411,みずほＦＧ,1,1,1,1,1,0,0,0
20251222,8416,高知銀行,1,2,2,2,2,0,0,0
20251222,8418,山口ＦＧ,1,1,1,1,1,0,0,0
20251222,8421,信金中央金庫,1,2,0,0,1,0,0,0
20251222,8424,芙蓉総合リース,1,1,1,1,1,0,0,0
20251222,8425,みずほリース,1,1,1,1,1,0,0,0
20251222,8439,東京センチュリー,1,1,1,1,1,0,0,0
20251222,8473,ＳＢＩＨＤ,1,1,1,1,1,0,0,0
20251222,8508,Ｊトラスト,1,1,1,1,1,0,0,0
20251222,8511,日本証券金融,1,1,1,1,1,0,0,0
20251222,8515,アイフル,1,1,1,1,1,0,0,0
20251222,8518,日本アジア投資,2,2,2,2,2,0,0,0
20251222,8522,名古屋銀行,1,1,1,1,1,1,0,0
20251222,8524,北洋銀行,1,1,1,1,1,0,0,1
20251222,8537,大光銀行,1,2,2,2,2,0,0,0
20251222,8541,愛媛銀行,1,1,1,1,1,0,0,0
20251222,8542,トマト銀行,1,2,2,2,2,0,0,0
20251222,8544,京葉銀行,1,1,1,1,1,0,0,0
20251222,8550,栃木銀行,1,1,1,1,1,0,0,0
20251222,8551,北日本銀行,1,2,2,2,2,0,0,0
20251222,8554,南日本銀行,0,0,0,0,0,0,1,0
20251222,8558,東和銀行,1,1,1,1,1,0,0,0
20251222,8559,豊和銀行,0,0,0,0,0,0,1,0
20251222,8560,宮崎太陽銀行,0,0,0,0,0,0,1,0
20251222,8562,福島銀行,1,2,2,2,2,0,0,0
20251222,8563,大東銀行,1,2,2,2,2,0,0,0
20251222,8566,リコーリース,1,1,1,1,1,0,0,0
20251222,8570,イオンＦＳ,1,1,1,1,1,0,0,0
20251222,8572,アコム,1,1,1,1,1,0,0,0
20251222,8584,ジャックス,1,1,1,1,1,0,0,0
20251222,8585,オリエントコーポ,1,1,1,1,1,0,0,0
20251222,8591,オリックス,1,1,1,1,1,0,0,0
20251222,8593,三菱ＨＣキャピタル,1,1,1,1,1,0,0,0
20251222,8594,中道リース,0,0,0,0,0,0,0,2
20251222,8595,ジャフコ　グループ,1,1,1,1,1,0,0,0
20251222,8596,九州リースサービス,1,2,2,2,2,0,1,0
20251222,8600,トモニＨＤ,1,1,1,1,1,0,0,0
20251222,8601,大和証券グループ本社,1,1,1,1,1,1,0,0
20251222,8604,野村ホールディングス,1,1,1,1,1,1,0,0
20251222,8609,岡三証券グループ,1,1,1,1,1,1,0,0
20251222,8613,丸三証券,1,1,1,1,1,0,0,0
20251222,8614,東洋証券,1,2,2,2,2,0,0,0
20251222,8616,東海東京ＦＨＤ,1,1,1,1,1,1,0,0
20251222,8617,光世証券,1,2,2,2,2,0,0,0
20251222,8622,水戸証券,1,1,1,1,1,0,0,0
20251222,8624,いちよし証券,1,1,1,1,1,0,0,0
20251222,8628,松井証券,1,1,1,1,1,0,0,0
20251222,8630,ＳＯＭＰＯＨＤ,1,1,1,1,1,0,0,0
20251222,8697,日本取引所グループ,1,1,1,1,1,0,0,0
20251222,8698,マネックスグループ,1,1,1,1,1,0,0,0
20251222,8699,ＨＳホールディングス,1,1,1,1,1,0,0,0
