品貸料率一覧,,,,,,,,,,,,,,,
（注）取引所区分「東証」の貸株超過株数は東証およびPTSの貸借残高を合算した貸株超過株数です。最高料率および前日品貸料率は１日１株・口当り、また当日品貸料率は１日１株・口当りの品貸料率に当日品貸日数を乗じて表示してあります。,,,,,,,,,,,,,,,
抽出条件,全体,,,,,,,,,,,,,,
貸借申込日,決済日,コード,銘柄名,取引所区分,決算事由,決算等,貸借値段（円）,貸株超過株数,最高料率（円）,当日品貸料率（円）,当日品貸日数,前日品貸料率（円）,備考,制限,応札倍率ランク
20251223,20251225,2531,宝ホールディングス,東証,決算,20251231,1612.50,84100,6.80,0.10,1,0.10,,,F
20251223,20251225,2533,オエノンＨＤ,東証,決算,20251231,516.00,4400,2.40,0.00,1,0.00,,,F
20251223,20251225,2561,ｉＳ日本国債,東証,決算,20260111,2111.00,1355,60.00,0.00,1,5.00,,,F
20251223,20251225,2562,上場ダウヘッジあり,東証,決算,20260108,3451.00,884,60.00,0.00,1,0.00,,,F
20251223,20251225,2563,ｉＳＳＰ５百米株ヘジ,東証,決算,20260209,372.50,99470,6.00,0.00,1,0.00,,,F
20251223,20251225,2567,ＮＺＡＭ　カーボン,東証,決算,20260215,454.20,270,6.00,0.00,1,0.00,,,F
20251223,20251225,256A,飛島ホールディングス,東証,決算,20260331,2320.00,0,4.80,*****,*****,*****,満額,,
20251223,20251225,2579,コカ・コーラＢＪＨ,東証,決算,20251231,3171.00,19700,12.80,0.00,1,0.05,,,F
20251223,20251225,2590,ＤｙＤｏ,東証,決算,20260120,2468.00,29900,5.00,0.05,1,0.05,,,F
20251223,20251225,2594,キーコーヒー,東証,決算,20260331,1984.00,39700,4.00,0.05,1,0.05,,,F
20251223,20251225,2602,日清オイリオグループ,東証,決算,20260331,5240.00,16100,10.60,0.20,1,0.20,,,F
20251223,20251225,2613,Ｊ－オイルミルズ,東証,決算,20260331,1987.00,20200,4.00,0.10,1,0.10,,,F
20251223,20251225,2620,ｉＳ米国債一三,東証,決算,20260111,365.30,15090,6.00,0.00,1,0.00,,,E
20251223,20251225,2636,ＧＸガバナンス日株,東証,決算,20260324,4069.00,10,60.00,5.00,1,0.00,,,F
20251223,20251225,2652,まんだらけ,東証,決算,20260331,334.00,0,1.00,*****,*****,*****,満額,,
20251223,20251225,2664,カワチ薬品,東証,決算,20260315,2980.00,25000,6.00,0.10,1,*****,,,F
20251223,20251225,2676,高千穂交易,東証,決算,20251231,2144.00,86800,17.60,0.10,1,0.10,,停止,E
20251223,20251225,2678,アスクル,東証,決算,20260520,1423.00,0,3.00,*****,*****,*****,満額,,
20251223,20251225,2689,オルバヘルスケアＨＤ,東証,決算,20251231,2049.00,0,8.40,*****,*****,*****,満額,,
20251223,20251225,2692,伊藤忠食品,東証,決算,20260331,11490.00,3200,23.00,0.05,1,0.00,,,F
20251223,20251225,2702,日本マクドナルドＨＤ,東証,決算,20251231,6490.00,66400,26.00,0.25,1,0.10,,,F
20251223,20251225,2734,サーラコーポ,東証,決算,20260531,1099.00,19100,2.20,0.05,1,0.05,,,F
20251223,20251225,2742,ハローズ,東証,決算,20260228,4635.00,0,9.40,*****,*****,*****,満額,,
20251223,20251225,2749,ＪＰホールディングス,東証,決算,20260331,714.00,42900,1.60,0.00,1,0.00,,,F
20251223,20251225,2751,テンポスＨＤ,東証,決算,20260430,3535.00,14000,7.20,0.15,1,0.15,,,F
20251223,20251225,2752,フジオフードＧ本社,東証,決算,20251231,1176.00,421900,9.60,0.05,1,0.05,,注意,E
20251223,20251225,2760,東京エレクトロンデバ,東証,決算,20260331,3380.00,0,6.80,*****,*****,*****,満額,,
20251223,20251225,2784,アルフレッサＨＤ,東証,決算,20260331,2453.50,100,5.00,0.00,1,*****,,,F
20251223,20251225,2791,大黒天物産,東証,決算,20260531,5630.00,0,11.40,*****,*****,*****,満額,,
20251223,20251225,2792,ハニーズＨＬＤ,東証,決算,20260531,1519.00,4000,3.20,0.05,1,0.05,,,F
